"DC_ID","ADDR_LN1_TXT","ADDR_LN2_TXT","ADDR_LN3_TXT","CITY_NM","CNTY_NM","ST_PROV_CD","PSTL_CD","CTRY_CD","PHN_NBR","LATITUDE","LONGITUDE","OPR_STRT_TM","OPR_END_TM","CRT_USER_ID","CRT_DTTM","LST_UPDT_USER_ID","LST_UPDT_DTTM"
"8525","3377 LAS VEGAS BLVD S",,,LAS VEGAS,,NV,"89109",US,"702 733-1566",35.989223,-115.40521,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8537","2667 EDMONDSON RD",,,CINCINNATI,,OH,"45209",US,"513 351-8400",39.15471,-84.450692,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8545","3401 NICHOLASVILLE ROAD SPACE #216",,,LEXINGTON,,KY,"40503",US,"859 271-6362",38.002578,-84.539437,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8546","11301 Rockville Pike",,,KENSINGTON,,MD,"20895",US,"301 881-9365",39.09538,-77.111555,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8550","27000 CROWN VALLEY PARKWAY",SPACE #908,,MISSION VIEJO,,CA,"92691",US,"949 347-0019",33.605527,-117.667923,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8553","3700 RIVERTOWN PKWY SW",,,GRANDVILLE,,MI,"49418",US,"616 531-4104",42.882726,-85.753056,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8559","2601 Preston Road",,,FRISCO,,TX,"75034",US,"972 731-8050",33.152222,-96.796437,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8560","1 West Flatiron Circle",,,BROOMFIELD,,CO,"80021",US,"720 887-4879",39.885388,-105.11389,2011-10-01 10:00:00,2040-01-01 23:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8571","1529 3rd Avenue",,,NEW YORK,,NY,"10028",US,"212 360-1296",40.776629,-73.953914,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:16,BRICK-524_6,2011-10-07 02:40:16
"8574","251 CHESTERFIELD MALL",,,CHESTERFIELD,,MO,"63017",US,"636 536-9763",38.649052,-90.535804,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8576","3410 Highway 190",,,MANDEVILLE,,LA,"70471",US,"985 624-3198",30.343159,-89.975815,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8578","1101 MELBOURNE RD",,,HURST,,TX,"76053",US,"817 590-4696",32.882663,-97.227779,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8584","32 West Town Mall",,,MADISON,,WI,"53719",US,"608 833-3005",43.03125,-89.494568,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8595","5636 Bay St",,,EMERYVILLE,,CA,"94608",US,"510 428-0389",37.833876,-122.29548,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8596","1151 Galleria Blvd",,,ROSEVILLE,,CA,"95678",US,"916 788-4270",38.910488,-121.131309,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"8992","2004 E Park Place",,,EL SEGUNDO,,CA,"90245",US,"310 322-2155",33.786594,-118.298662,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"119","165 STANFORD SHOPPING CTR",,,Palo Alto,,CA,"94304",US,"650-326-3668",37.189396,-121.705327,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"126","2133 STONERIDGE MALL RD",,,Pleasanton,,CA,"94588",US,"925-463-9700",37.688244,-121.898741,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"150","890 Market St",,,San Francisco,,CA,"94102",US,"415-788-5909",37.779278,-122.416582,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"152","3401 Dale Road",,,Modesto,,CA,"95356",US,"209-574-9061",37.722878,-121.035846,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"262","24201 VALENCIA BLVD",,,Valencia,,CA,"91355",US,"661-255-8335",33.786594,-118.298662,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"283","8012 E PACIFIC COAST HWY",,,Newport Coast,,CA,"92657",US,"949-494-0792",33.597128,-117.835987,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"401","5085 Westheimer Rd",,,Houston,,TX,"77056",US,"713-626-8191",29.698579,-95.207161,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"426","20131 Highway 59 North",,,Humble,,TX,"77338",US,"281-540-1042",29.83399,-95.434241,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"429","6225 KIRBY DR",,,Houston,,TX,"77005",US,"713-942-7061",29.83399,-95.434241,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"439","5462 FM 1960 West",,,Houston,,TX,"77069",US,"281-440-4843",29.781938,-95.335551,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"451","564 W Prien Lake Rd",,,Lake Charles,,LA,"70601",US,"337-478-5658",30.233355,-93.214903,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"602","154 E LINCOLN HWY",,,Exton,,PA,"19341",US,"610-363-9598",40.049852,-75.637035,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"609","707 Neshaminy Mall",,,Bensalem,,PA,"19020",US,"215-322-5120",40.125609,-74.994262,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"615","400 Route 38",,,Moorestown,,NJ,"08057",US,"856-234-2010",39.941396,-74.963665,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"616","226 MONTGOMERY MALL",,,North Wales,,PA,"19454",US,"215-368-0188",40.220106,-75.237877,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"624","1665 State Hill Road",,,Reading,,PA,"19610",US,"610-375-8228",40.338017,-75.978006,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"630","126 PALMER PARK MALL",,,Easton,,PA,"18045",US,"610-250-0167",40.695731,-75.286528,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"647","1200 US HIGHWAY 22",,,Phillipsburg,,NJ,"08865",US,"908-213-1124",40.686251,-75.155351,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"653","100 VIEWMONT MALL",,,Dickson City,,PA,"18519",US,"570-344-7850",41.463118,-75.629099,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"657","300 Route 73 South",,,Marlton,,NJ,"08053",US,"856-596-9561",39.8901,-74.9241,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"662","375 Route 202",,,Bridgewater,,NJ,"08807",US,"908-526-5492",40.576657,-74.627792,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"671","7455 Corporate Blvd.",,,Baton Rouge,,LA,"70809",US,"225-201-0815",30.429365,-91.077942,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"711","734 LEXINGTON AVE",,,New York,,NY,"10022",US,"212-751-1543",40.758775,-73.967842,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"738","6939 Austin Street",,,Forest Hills,,NY,"11375",US,"718-544-3588",40.723041,-73.843688,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"747","2101 86TH ST",,,Brooklyn,,NY,"11214",US,"718-372-3170",40.599523,-73.998594,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"767","122 5TH AVE",,,New York,,NY,"10011",US,"917-408-5580",40.740916,-73.999769,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"774","403 South Oyster Bay Road",,,Plainview,,NY,"11803",US,"516-935-8778",40.754757,-73.601772,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"811","7014 East Camelback Road",,,Scottsdale,,AZ,"85251",US,"480-949-8648",33.420061,-111.792658,2011-10-01 11:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"816","7131 W. Ray Road",,,Chandler,,AZ,"85226",US,"480-785-0001",33.303777,-111.932892,2011-10-01 11:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"820","1055 South Rampart Blvd.",,,Las Vegas,,NV,"89145",US,"702-939-9020",36.169273,-115.282751,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1001","7906 Tysons Corner Center",,,McLean,,VA,"22102",US,"703-893-4546",38.953033,-77.229496,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1007","7101 DEMOCRACY BLVD",,,Bethesda,,MD,"20817",US,"301-365-4500",38.989586,-77.153801,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1015","5080 RIVERSIDE DR. SPACE #226",,,Macon,,GA,"31210",US,"478-757-3261",32.924861,-83.712258,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1102","2501 W MEMORIAL RD",,,Oklahoma City,,OK,"73134",US,"405-755-2405",35.624134,-97.567199,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1209","424 West 47th Street",,,Kansas City,,MO,"64112",US,"816-360-8200",39.042417,-94.592051,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1211","2110 N ROCK RD",,,Wichita,,KS,"67206",US,"316-634-0225",37.613954,-97.342752,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1212","4860 W. 119th Street",,,Leawood,,KS,"66209",US,"913-491-6774",38.898356,-94.637684,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1213","643 Massachusetts Street",,,Lawrence,,KS,"66044",US,"785-838-3234",38.907518,-95.283982,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1302","4400 ASHFORD DUNWOODY RD NE",,,Atlanta,,GA,"30346",US,"770-394-6848",33.924401,-84.337557,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1316","1082 N POINT CIR",,,Alpharetta,,GA,"30022",US,"770-751-9889",34.02679,-84.242235,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1321","3333 Buford Drive",,,Buford,,GA,"30519",US,"678-482-7144",34.079715,-83.930765,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1326","214 City Circle",,,Peachtree City,,GA,"30269",US,"770-632-1205",33.395759,-84.568173,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1419","5500 Buckeystown Pike",,,Frederick,,MD,"21701",US,"301-662-2824",39.512748,-77.369299,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1421","825 DULANEY VALLEY RD.",,,Towson,,MD,"21204",US,"410-337-4995",39.407156,-76.60379,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1501","728 NORTHPARK CENTER",,,Dallas,,TX,"75225",US,"214-369-5498",32.851127,-96.771829,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1522","3811 S COOPER ST",,,Arlington,,TX,"76015",US,"817-557-0023",32.771419,-97.291484,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1540","7601 North MacArthur Blvd.",,,Irving,,TX,"75063",US,"972-373-0614",32.767268,-96.777626,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1541","2200 South 10th Street",,,McAllen,,TX,"78503",US,"956-631-7827",26.182171,-98.33773,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1604","1016 ROSEDALE SHOPPING CTR",,,Roseville,,MN,"55113",US,"651-636-5595",45.013895,-93.157071,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1611","1795 Southdale Center",,,Edina,,MN,"55435",US,"952-926-4574",44.932864,-93.367327,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1612","210 SOUTH BLVD.",,,Bloomington,,MN,"55425",US,"952-854-1011",44.842664,-93.236286,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1615","3902 13TH AVE SOUTH",,,Fargo,,ND,"58103",US,"701-277-0850",46.832152,-96.825841,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1624","333 Apache Mall",,,Rochester,,MN,"55902",US,"507-282-6081",43.972494,-92.389901,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1706","625 Black Lake Boulevard",,,Olympia,,WA,"98502",US,"360-754-8163",47.104269,-123.055153,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1829","232 N ADAMS RD",,,Rochester Hills,,MI,"48309",US,"248-375-5782",42.662644,-83.183666,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"1906","2400 Elida Road",,,Lima,,OH,"45805",US,"419-224-2531",40.733043,-84.169749,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"822","950 PROVIDENCE HIGHWAY",,,Dedham,,MA,"02026",US,"781-326-5250",42.232332,-71.17974,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"848","5957 SKY POND DRIVE",,,Loveland,,CO,"80538",US,"970-669-0049",40.551116,-105.183385,2011-10-01 10:00:00,2040-01-01 23:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"906","232 CHESTERFIELD MALL",,,Chesterfield,,MO,"63017",US,"636-532-1811",38.649052,-90.535804,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"908","1178 Saint Louis Galleria",,,St. Louis,,MO,"63117",US,"314-727-5996",38.629452,-90.334215,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"2009","8702 Keystone Crossing",,,Indianapolis,,IN,"46240",US,"317-574-9438",39.877991,-86.200688,2011-10-01 09:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"2203","364 Maine Mall Road",,,South Portland,,ME,"04106",US,"207-775-1041",43.634213,-70.336788,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"2608","26300 Cedar Road",,,Beachwood,,OH,"44122",US,"216-292-6016",41.473248,-81.505389,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"2810","19346 NW EMMA WAY",,,Hillsboro,,OR,"97124",US,"503-533-1808",45.62337,-122.953316,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"2912","2500 North Mayfair Road",,,Wauwatosa,,WI,"53226",US,"414-257-1401",43.049312,-88.041387,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"3206","12129 ELM CREEK BLVD.",,,Maple Grove,,MN,"55369",US,"763-424-9255",45.128414,-93.458932,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"3302","2700 MIAMISBURG CENTERVILLE RD",,,Dayton,,OH,"45459",US,"937-436-3633",39.646371,-84.171733,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"3357","4000 EASTON STA",,,Columbus,,OH,"43219",US,"614-418-7260",40.032615,-82.910251,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"3801","607 E Shaw Ave",,,Fresno,,CA,"93710",US,"559-222-2409",36.896749,-119.750294,2011-10-01 11:00:00,2040-01-01 23:59:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"3903","2100 Hamilton Place Blvd.",,,Chattanooga,,TN,"37421",US,"423-892-1196",35.040495,-85.153781,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4004","27001 US HIGHWAY 19 N",,,Clearwater,,FL,"33761",US,"727-796-9511",27.925501,-82.725852,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4012","6901 22ND AVE N",,,St. Petersburg,,FL,"33710",US,"727-344-5799",27.788853,-82.699621,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4014","7964 CITRUS PARK TOWN CENTER MALL",,,Tampa,,FL,"33625",US,"813-926-4486",28.072671,-82.559501,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4107","9588 CAROUSEL CTR",,,Syracuse,,NY,"13290",US,"315-466-3707",43.067576,-76.171351,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4226","2308 Sir Barton Way",,,Lexington,,KY,"40509",US,"859-263-4800",37.986629,-84.372883,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4404","8001 South Orange Blossom Trail",,,Orlando,,FL,"32809",US,"407-855-6716",28.463682,-81.394771,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4405","400 PARK AVENUE",,,Winter Park,,FL,"32789",US,"407-645-3443",28.602327,-81.35874,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4723","122 W. Broughton Street",,,Savannah,,GA,"31401",US,"912-790-0977",32.072257,-81.135618,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:17,BRICK-524_6,2011-10-07 02:40:17
"4802","3 So Tunnel Rd",,,Asheville,,NC,"28805",US,"828-298-8200",35.615785,-82.517148,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"4806","4400 SHARON RD",,,Charlotte,,NC,"28211",US,"704-364-9534",35.169586,-80.79076,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"4807","3320 Silas Creek Parkway",,,Winston-Salem,,NC,"27103",US,"336-760-3799",36.058599,-80.320965,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"5002","2000 RIVERCHASE GALLERIA",,,Birmingham,,AL,"35244",US,"205-985-0501",33.351944,-86.949784,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"5006","700 QUINTARD DR",,,Oxford,,AL,"36203",US,"256-832-4662",33.725908,-85.899397,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"5201","1551 VALLEY WEST DRIVE",,,West Des Moines,,IA,"50266",US,"515-225-1025",41.653027,-93.747073,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"5703","4301 W WISCONSIN AVE",,,Appleton,,WI,"54912",US,"920-738-9750",44.416326,-88.464873,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"5902","701 Lynnhaven Parkway",,,Virginia Beach,,VA,"23452",US,"757-340-4561",36.846147,-76.097355,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6102","3450 Wrightsboro Road",,,Augusta,,GA,"30909",US,"706-738-7705",40.750422,-73.996328,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6318","3444  NW FEDERAL HWY",,,Jensen Beach,,FL,"34957",US,"772-692-9331",27.236473,-80.237943,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6321","3101 PGA Blvd.",,,Palm Beach Gdns,,FL,"33410",US,"561-624-1810",26.598446,-80.054613,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6324","8888 SW 136TH ST",,,Miami,,FL,"33176",US,"305-235-3665",25.558428,-80.458168,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6329","5495 TAMIAMI TRAIL N",,,Naples,,FL,"34108",US,"239-598-1175",26.241595,-81.807056,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6520","4501 N WAR MEMORIAL DR",,,Peoria,,IL,"61613",US,"309-685-9612",40.742537,-89.627948,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6521","1615 E EMPIRE ST",,,Bloomington,,IL,"61701",US,"309-661-9663",40.462041,-88.850396,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6807","2011 NORTH ROAN ST.",,,Johnson City,,TN,"37601",US,"423-915-0111",36.3417,-82.387716,2011-10-01 08:00:00,2040-01-01 21:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
"6811","2801 Wilma Rudolph Blvd.",,,Clarksville,,TN,"37040",US,"931-552-0155",36.51674,-87.308491,2011-10-01 09:00:00,2040-01-01 22:00:00,BRICK-524_6,2011-10-07 02:40:18,BRICK-524_6,2011-10-07 02:40:18
